"Product ID","Title","Tags","Matched Keywords","Matched Licensors","Winning Licensor","Winning Score","Reason"
"1673281929310","Alpha Gamma Delta Leopard Hoodie","_tab_size-chart-297, Alpha Gamma Delta, Hoodie, Sweatshirt, T6","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"1673281962078","Alpha Omicron Pi Leopard Hoodie","_tab_size-chart-297, Alpha Omicron Pi, Hoodie, Sweatshirt, T6","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"1673282060382","Alpha Phi Leopard Hoodie","_tab_size-chart-297, Alpha Phi, Hoodie, Sweatshirt, T6","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"1673282093150","Alpha Xi Delta Leopard Hoodie","_tab_size-chart-297, Alpha Xi Delta, Hoodie, Sweatshirt, T6","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"1673282158686","Alpha Chi Omega Leopard Hoodie","_tab_size-chart-297, Alpha Chi Omega, Hoodie, Sweatshirt, T6","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"1673282191454","Chi Omega Leopard Hoodie","_tab_size-chart-297, Chi Omega, Hoodie, Sweatshirt, T6","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"1673282256990","Delta Delta Delta Leopard Hoodie","_tab_size-chart-297, Delta Delta Delta, Hoodie, Sweatshirt, T6","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"1673282289758","Delta Gamma Leopard Hoodie","_tab_size-chart-297, Delta Gamma, Hoodie, Sweatshirt, T6","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"1673282322526","Gamma Phi Beta Leopard Hoodie","_tab_size-chart-297, Gamma Phi Beta, Hoodie, Sweatshirt, T6","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"1673282388062","Kappa Alpha Theta Leopard Hoodie","_tab_size-chart-297, Hoodie, Kappa Alpha Theta, Sweatshirt, T6","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"1673282420830","Kappa Delta Leopard Hoodie","_tab_size-chart-297, Hoodie, Kappa Delta, Sweatshirt, T6","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"1673282486366","Kappa Kappa Gamma Leopard Hoodie","_tab_size-chart-297, Hoodie, Kappa Kappa Gamma, Sweatshirt, T6","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"1673282584670","Pi Beta Phi Leopard Hoodie","_tab_size-chart-297, Hoodie, Pi Beta Phi, Sweatshirt, T6","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"1673282650206","Phi Mu Leopard Hoodie","_tab_size-chart-297, Hoodie, Phi Mu, Sweatshirt, T6","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"1673282682974","Sigma Delta Tau Leopard Hoodie","_tab_size-chart-297, Hoodie, Sigma Delta Tau, Sweatshirt, T6","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"1673282748510","Zeta Tau Alpha Leopard Hoodie","_tab_size-chart-297, Hoodie, Sweatshirt, T6, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"1676688064606","Alpha Chi Omega Webster Tee","_tab_size-chart-3001, Alpha Chi Omega, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Tee","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"1676688097374","Alpha Delta Pi Webster Tee","_tab_size-chart-3001, Alpha Delta Pi, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Tee","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"1676688162910","Alpha Epsilon Phi Webster Tee","_tab_size-chart-3001, Alpha Epsilon Phi, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Tee","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"1676688261214","Alpha Gamma Delta Webster Tee","_tab_size-chart-3001, Alpha Gamma Delta, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Tee","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"1676688293982","Alpha Omicron Pi Webster Tee","_tab_size-chart-3001, Alpha Omicron Pi, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Tee","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"1676688359518","Alpha Phi Webster Tee","_tab_size-chart-3001, Alpha Phi, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Tee","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"1676688392286","Alpha Xi Delta Webster Tee","_tab_size-chart-3001, Alpha Xi Delta, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Tee","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"1676688621662","Chi Omega Webster Tee","_tab_size-chart-3001, BOGO Tee, Chi Omega, Classic, DJ, Navy, Red, Shirt, Tee","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"1676688687198","Delta Delta Delta Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, Delta Delta Delta, DJ, Navy, Red, Shirt, Tee","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"1676688785502","Delta Gamma Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, Delta Gamma, DJ, Navy, Red, Shirt, Tee","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"1676688916574","Delta Zeta Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, Delta Zeta, DJ, Navy, Red, Shirt, Tee","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"1676689014878","Gamma Phi Beta Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Gamma Phi Beta, Navy, Red, Shirt, Tee","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"1676689211486","Kappa Alpha Theta Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Kappa Alpha Theta, Navy, Red, Shirt, Tee","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"1676689277022","Kappa Delta Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Kappa Delta, Navy, Red, Shirt, Tee","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"1676689375326","Kappa Kappa Gamma Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Kappa Kappa Gamma, Navy, Red, Shirt, Tee","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"1676689408094","Phi Mu Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Navy, Phi Mu, Red, Shirt, Tee","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"1676689473630","Pi Beta Phi Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Navy, Pi Beta Phi, Red, Shirt, Tee","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"1676689539166","Sigma Delta Tau Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Sigma Delta Tau, Tee","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"1676689604702","Sigma Kappa Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Sigma Kappa, Tee","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"1676689703006","Zeta Tau Alpha Webster Tee","_tab_size-chart-3001, BOGO Tee, Classic, DJ, Navy, Red, Shirt, Tee, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"1682476302430","Alpha Chi Omega Vice Tee","_tab_size-chart-5250, Alpha Chi Omega, BOGO Tee, DJ, Grey, Shirt, Tee","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"1682476335198","Alpha Delta Pi Vice Tee","_tab_size-chart-5250, Alpha Delta Pi, BOGO Tee, DJ, Grey, Shirt, Tee","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"1682476367966","Alpha Epsilon Phi Vice Tee","_tab_size-chart-5250, Alpha Epsilon Phi, BOGO Tee, DJ, Grey, Shirt, Tee","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"1682476400734","Alpha Gamma Delta Vice Tee","_tab_size-chart-5250, Alpha Gamma Delta, BOGO Tee, DJ, Grey, Shirt, Tee","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"1682476466270","Alpha Omicron Pi Vice Tee","_tab_size-chart-5250, Alpha Omicron Pi, BOGO Tee, DJ, Grey, Shirt, Tee","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"1682476597342","Alpha Phi Vice Tee","_tab_size-chart-5250, Alpha Phi, BOGO Tee, DJ, Grey, Shirt, Tee","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"1682476761182","Alpha Xi Delta Vice Tee","_tab_size-chart-5250, Alpha Xi Delta, BOGO Tee, DJ, Grey, Shirt, Tee","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"1682476793950","Chi Omega Vice Tee","_tab_size-chart-5250, BOGO Tee, Chi Omega, DJ, Grey, Shirt, Tee","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"1682476826718","Delta Delta Delta Vice Tee","_tab_size-chart-5250, BOGO Tee, Delta Delta Delta, DJ, Grey, Shirt, Tee","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"1682476859486","Delta Zeta Vice Tee","_tab_size-chart-5250, BOGO Tee, Delta Zeta, DJ, Grey, Shirt, Tee","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"1682476892254","Gamma Phi Beta Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Gamma Phi Beta, Grey, Shirt, Tee","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"1682476925022","Kappa Alpha Theta Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Grey, Kappa Alpha Theta, Shirt, Tee","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"1682476957790","Kappa Delta Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Grey, Kappa Delta, Shirt, Tee","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"1682476990558","Kappa Kappa Gamma Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Grey, Kappa Kappa Gamma, Shirt, Tee","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"1682477023326","Phi Mu Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Grey, Phi Mu, Shirt, Tee","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"1682477088862","Pi Beta Phi Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Grey, Pi Beta Phi, Shirt, Tee","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"1682477121630","Sigma Delta Tau Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Grey, Shirt, Sigma Delta Tau, Tee","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"1682477154398","Sigma Kappa Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Grey, Shirt, Sigma Kappa, Tee","Sigma Kappa","Sigma Kappa","Sigma Kappa","100","Highest score match"
"1682477187166","Zeta Tau Alpha Vice Tee","_tab_size-chart-5250, BOGO Tee, DJ, Grey, Shirt, Tee, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"1682480005214","Delta Gamma Vice Tee","_tab_size-chart-5250, BOGO Tee, Delta Gamma, DJ, Grey, Shirt, Tee","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"1682486296670","Alpha Gamma Delta Camo Raglan Crewneck","_tab_size-chart-191, Alpha Gamma Delta, America, Camo, Crewneck, Sweatshirt, T6","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"1682486329438","Alpha Omicron Pi Camo Raglan Crewneck","_tab_size-chart-191, Alpha Omicron Pi, America, Camo, Crewneck, Sweatshirt, T6","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"1682486362206","Alpha Phi Camo Raglan Crewneck","_tab_size-chart-191, Alpha Phi, America, Camo, Crewneck, Sweatshirt, T6","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"1682486394974","Alpha Xi Delta Camo Raglan Crewneck","_tab_size-chart-191, Alpha Xi Delta, America, Camo, Crewneck, Sweatshirt, T6","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"1682486427742","Alpha Chi Omega Camo Raglan Crewneck","_tab_size-chart-191, Alpha Chi Omega, America, Camo, Crewneck, Sweatshirt, T6","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"1682486460510","Chi Omega Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Chi Omega, Crewneck, Sweatshirt, T6","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"1682486493278","Delta Delta Delta Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Delta Delta Delta, Sweatshirt, T6","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"1682486526046","Delta Gamma Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Delta Gamma, Sweatshirt, T6","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"1682486558814","Gamma Phi Beta Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Gamma Phi Beta, Sweatshirt, T6","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"1682486591582","Kappa Alpha Theta Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Kappa Alpha Theta, Sweatshirt, T6","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"1682486689886","Kappa Delta Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Kappa Delta, Sweatshirt, T6","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"1682486755422","Kappa Kappa Gamma Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Kappa Kappa Gamma, Sweatshirt, T6","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"1682486820958","Pi Beta Phi Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Pi Beta Phi, Sweatshirt, T6","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"1682486853726","Phi Mu Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Phi Mu, Sweatshirt, T6","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"1682486886494","Sigma Delta Tau Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Sigma Delta Tau, Sweatshirt, T6","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"1682486919262","Zeta Tau Alpha Camo Raglan Crewneck","_tab_size-chart-191, America, Camo, Crewneck, Sweatshirt, T6, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"1692467298398","Alpha Chi Omega Sunflower Tee","_tab_size-chart-3001, Alpha Chi Omega, BOGO Tee, DJ, Shirt, Tee","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"1692467331166","Alpha Delta Pi Sunflower Tee","_tab_size-chart-3001, Alpha Delta Pi, BOGO Tee, DJ, Shirt, Tee","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"1692467363934","Alpha Epsilon Phi Sunflower Tee","_tab_size-chart-3001, Alpha Epsilon Phi, BOGO Tee, DJ, Shirt, Tee","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"1692467462238","Alpha Gamma Delta Sunflower Tee","_tab_size-chart-3001, Alpha Gamma Delta, BOGO Tee, DJ, Shirt, Tee","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"1692467593310","Alpha Omicron Pi Sunflower Tee","_tab_size-chart-3001, Alpha Omicron Pi, BOGO Tee, DJ, Shirt, Tee","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"1692467626078","Alpha Phi Sunflower Tee","_tab_size-chart-3001, Alpha Phi, BOGO Tee, DJ, Shirt, Tee","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"1692467658846","Chi Omega Sunflower Tee","_tab_size-chart-3001, BOGO Tee, Chi Omega, DJ, Shirt, Tee","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"1692467691614","Delta Delta Delta Sunflower Tee","_tab_size-chart-3001, BOGO Tee, Delta Delta Delta, DJ, Shirt, Tee","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"1692467724382","Delta Gamma Sunflower Tee","_tab_size-chart-3001, BOGO Tee, Delta Gamma, DJ, Shirt, Tee","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
"1692467757150","Delta Zeta Sunflower Tee","_tab_size-chart-3001, BOGO Tee, Delta Zeta, DJ, Shirt, Tee","Delta Zeta","Delta Zeta","Delta Zeta","100","Highest score match"
"1692467789918","Gamma Phi Beta Sunflower Tee","_tab_size-chart-3001, BOGO Tee, DJ, Gamma Phi Beta, Shirt, Tee","Gamma Phi Beta, Beta","Gamma Phi Beta, Beta Theta Pi","Gamma Phi Beta","100","Highest score match"
"1692467822686","Kappa Alpha Theta Sunflower Tee","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Alpha Theta, Shirt, Tee","Kappa Alpha Theta","Kappa Alpha Theta","Kappa Alpha Theta","100","Highest score match"
"1692467855454","Kappa Delta Sunflower Tee","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Delta, Shirt, Tee","Kappa Delta","Kappa Delta","Kappa Delta","100","Highest score match"
"1692467888222","Kappa Kappa Gamma Sunflower Tee","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Kappa Gamma, Shirt, Tee","Kappa Kappa Gamma","Kappa Kappa Gamma","Kappa Kappa Gamma","100","Highest score match"
"1692467920990","Phi Mu Sunflower Tee","_tab_size-chart-3001, BOGO Tee, DJ, Phi Mu, Shirt, Tee","Phi Mu","Phi Mu","Phi Mu","100","Highest score match"
"1692467953758","Pi Beta Phi Sunflower Tee","_tab_size-chart-3001, BOGO Tee, DJ, Pi Beta Phi, Shirt, Tee","Pi Beta Phi, Beta","Pi Beta Phi, Beta Theta Pi","Pi Beta Phi","100","Highest score match"
"1692467986526","Sigma Delta Tau Sunflower Tee","_tab_size-chart-3001, BOGO Tee, DJ, Shirt, Sigma Delta Tau, Tee","Sigma Delta Tau","Sigma Delta Tau","Sigma Delta Tau","100","Highest score match"
"1692468019294","Zeta Tau Alpha Sunflower Tee","_tab_size-chart-3001, BOGO Tee, DJ, Shirt, Tee, Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","Zeta Tau Alpha","100","Highest score match"
"1692468084830","Alpha Chi Omega Speedway Tee","_tab_size-chart-3600, Alpha Chi Omega, BOGO Tee, DJ, Shirt, Tee, Yellow","Alpha Chi Omega, Chi Omega","Alpha Chi Omega, Chi Omega","Alpha Chi Omega","100","Longest keyword wins tie-breaker"
"1692468117598","Alpha Delta Pi Speedway Tee","_tab_size-chart-3600, Alpha Delta Pi, BOGO Tee, DJ, Shirt, Tee, Yellow","Alpha Delta Pi","Alpha Delta Pi","Alpha Delta Pi","100","Highest score match"
"1692468150366","Alpha Epsilon Phi Speedway Tee","_tab_size-chart-3600, Alpha Epsilon Phi, BOGO Tee, DJ, Shirt, Tee, Yellow","Alpha Epsilon Phi","Alpha Epsilon Phi","Alpha Epsilon Phi","100","Highest score match"
"1692468183134","Alpha Gamma Delta Speedway Tee","_tab_size-chart-3600, Alpha Gamma Delta, BOGO Tee, DJ, Shirt, Tee, Yellow","Alpha Gamma Delta","Alpha Gamma Delta","Alpha Gamma Delta","100","Highest score match"
"1692468215902","Alpha Omicron Pi Speedway Tee","_tab_size-chart-3600, Alpha Omicron Pi, BOGO Tee, DJ, Shirt, Tee, Yellow","Alpha Omicron Pi","Alpha Omicron Pi","Alpha Omicron Pi","100","Highest score match"
"1692468281438","Alpha Phi Speedway Tee","_tab_size-chart-3600, Alpha Phi, BOGO Tee, DJ, Shirt, Tee, Yellow","Alpha Phi","Alpha Phi","Alpha Phi","100","Highest score match"
"1692468314206","Alpha Xi Delta Speedway","_tab_size-chart-3600, Alpha Xi Delta, BOGO Tee, DJ, Shirt, Tee, Yellow","Alpha Xi Delta","Alpha Xi Delta","Alpha Xi Delta","100","Highest score match"
"1692468379742","Chi Omega Speedway Tee","_tab_size-chart-3600, BOGO Tee, Chi Omega, DJ, Shirt, Tee, Yellow","Chi Omega","Chi Omega","Chi Omega","100","Highest score match"
"1692468412510","Delta Delta Delta Speedway Tee","_tab_size-chart-3600, BOGO Tee, Delta Delta Delta, DJ, Shirt, Tee, Yellow","Delta Delta Delta","Delta Delta Delta","Delta Delta Delta","100","Highest score match"
"1692468445278","Delta Gamma Speedway Tee","_tab_size-chart-3600, BOGO Tee, Delta Gamma, DJ, Shirt, Tee, Yellow","Delta Gamma","Delta Gamma","Delta Gamma","100","Highest score match"
